sentence_id,start,end,word_form,current_case,sentence,current_deprel,current_analysis
11252189,18,22,Koma,gen,Millisena mäletad Koma kui oma õpetajat ?,nsubj,"com,gen,sg"
11252210,18,22,Koma,gen,Millisena mäletad Koma kui oma õpetajat ?,nsubj,"com,gen,sg"
11252269,18,22,Koma,gen,Millisena mäletad Koma kui oma õpetajat ?,nsubj,"com,gen,sg"
11320376,70,74,mina,gen,"Praegu on võimsaks kriitikakanonaadiks ühinenud meedia ja rahvas - ja mina näiteks ei mäletagi , millal neil viimati niivõrd ühtne sõnum oli .",nsubj,"com,gen,sg"
11939947,0,9,Kekkoneni,gen,"Kekkoneni mäletavad kohalviibinud kui rahvameest , kes igaühega kangesti vestelda tahtnud .",nsubj,"gen,prop,sg"
12331970,8,13,tõuse,,"“ Nõmme tõuse mäletan aastate tagant , Balti mere tuurilt , ” ütles Kirsipuu .",nsubj,"af,imper,main,pres,ps,ps2,sg"
12662519,0,9,Kitzbergi,gen,"Kitzbergi Libahundist rohkem ei mäleta - häbi , peab üle lugema - et hundid , libad ja karm aeg Eestimaal , kui näljased hundikarjad inimesi sõid .",nsubj,"gen,prop,sg"
13000727,0,4,REMI,,REMI MÄLETAB :,nsubj,nominal
13002828,64,69,Tamme,gen,"« » Mustamäe valss « oli üks esimesi minu katsetusi , » mäletab Tamme .",nsubj,"gen,prop,sg"
13119530,22,27,Liivi,gen,"Mitmes linnas õppinud Liivi mäletab oma Tartu-aegadest : Käisin nädalavahetustel kodus , tõin ühikasse süüa ja elasin ära neljapäevani .",nsubj,"gen,prop,sg"
13315784,0,4,Jüri,gen,"Jüri Toomepuu mäletab hästi , et Laari valitsuse relvatehing oli Eesti riigile otsatult kahjulik .",nsubj,"gen,prop,sg"
13315789,0,4,Jüri,gen,"Jüri Toomepuu mäletab hästi , et Laari valitsuse relvatehing oli Eesti riigile otsatult kahjulik .",nsubj,"gen,prop,sg"
13956656,2,15,Perekonnanime,gen,""" Perekonnanime Vassili ei mäletanud , aga eesnimi olevat tal Gena . """,nsubj,"com,gen,sg"
14139151,6,11,Pauli,gen,« Kas Pauli mäletad ?,nsubj,"gen,prop,sg"
15094580,5,9,mina,gen,"Kuid mina justkui mäletan , et seda on NASA avalikult tunnistanud , et Marsil on vett .",nsubj,"com,gen,sg"
15420928,0,8,Ottokari,gen,Ottokari mäletad ?,nsubj,"gen,prop,sg"
15432323,57,64,detaili,gen,"nii palju kui mina seda filmi mäletan ( ja ega ikka seda detaili nii kindlalt ei mäleta ka ) , siis teleport ei toimunud seal hetkeliselt , vaid näitas vist isegi valgustunnelit ... teleportatsiooni läbielanu jaoks on see aga muidugi alati hetkeline , hehe .",nsubj,"com,gen,sg"
15628649,4,9,Kerti,adit,"Kui Kerti Jaanipäevalt mäletad , siis tema ajas oma aparaadile sigulli piduriklotsi katted peale .",nsubj,"adit,prop,sg"
15876472,0,5,Linki,gen,"Linki peast ei mäleta , aga ju ‹ muna › aitab .",nsubj,"gen,prop,sg"
16313088,0,5,Hindu,gen,"Hindu enam ei mäletagi , aga nad üle 1000.- kokku ei maksnud .",nsubj,"com,gen,sg"
16940985,92,96,Mari,gen,"Siis arendati välja Vikerraadio , raadiot taheti inimlikumaks ja lihtsamaks muuta , mäletab Mari Tarand .",nsubj,"com,gen,sg"
16977780,45,50,õppe-,gen,Totaalse ideoloogilise kontrolli all olevaid õppe- ja teadusasutusi ning ainuparteile oodide laulmist mäletame väga hästi veel sovetiajast .,nsubj,"com,gen,sg"
17171050,0,5,Linki,gen,Linki peast ei mäleta - Otsi : ),nsubj,"gen,prop,sg"
17308226,0,9,Materjali,gen,Materjali ei mäleta .,nsubj,"com,gen,sg"
17637947,62,71,filosoofi,gen,Näiteks « Õnne masina » teemat ma mäletan filosoofiatunnist - filosoofi küll enam peast ei mäleta .,nsubj,"com,gen,sg"
17810700,0,9,Unenägusi,gen,Unenägusi reeglina ei mäleta ja siiani pole ei norskama ega ka unes kõndima/rääkima hakanud .,nsubj,"gen,prop,sg"
18347526,113,123,paragrahvi,gen,"kui vanasti käisid Lasnamäelt pätid raha välja pigistamas inimestelt ja seda loeti kriminaalselt karistatavaks ( paragrahvi ei mäleta ) siis nüüd on sama asi tehtud legaalseks ja uste taga ei seisa enam "" Adibassi "" tressides ja sonides vennad vaid soliidsed lipsumehed .",nsubj,"com,gen,sg"
18518744,0,5,Hindu,gen,Hindu enam ei mäleta .,nsubj,"com,gen,sg"
18518777,45,49,mina,gen,"Küsi Vallo käest , mu raamat on tema käes ja mina peast täpselt ei mäleta .",nsubj,"com,gen,sg"
18529799,0,5,Hindu,gen,"Hindu praegu peast täpselt ei mäleta , aga küsisin järgi ja ootan vastust ning olid vist mingi 4000 ja 8000 EEK või umbes nii .",nsubj,"com,gen,sg"
18636734,73,76,oma,gen,"Pärast 31 detsembrit ( Ei mäletagi kas eelmise aasta või üleelmise aasta oma . ) tuleb alati kerge muie , kui keegi kellelegi seal võileiba pakub .",nsubj,"gen,sg"
19601165,6,10,ma'i,gen,Shad: ma'i mäleta enam,nsubj,"com,gen,sg"
20798900,7,14,parooli,gen,kolla: parooli ei mäleta,nsubj,"com,gen,sg"
20833949,13,18,pooli,gen,deftogir: ja pooli neict ilmselt ei mäleta,nsubj,"com,gen,sg"
21210755,6,10,ma'i,gen,Shad: ma'i mäletagi,nsubj,"com,gen,sg"
125203,0,6,Abielu,gen,Abielu diplomaadiga ning erinevates riikides viibimine on mänginud kätte suurepärase võimaluse võrdlevateks uuringuteks - Norrast ja teistest Skandinaavia maadest kuni Liibanoni ja Süüriani välja .,nsubj,"com,gen,sg"
138504,0,6,Peaosa,gen,"Peaosa selles mängisid 1994. a suhteliselt noorte meeste loodud uue Kommunistliku Partei ( vana KP järglaseks on Sotsialistlik Partei ) osavad taktikalised käigud , rahvuslaste killunemine ja majanduslik allakäik .",nsubj,"com,gen,sg"
519750,27,36,korvpalli,gen,"Aga meil mängib praegu üks korvpalli ja teine poksib , "" rääkis Oks .",nsubj,"com,gen,sg"
529048,61,67,Claire,gen,Beth March õnnestus oivaliselt ning juba 1995. aastal mängis Claire kahes filmis .,nsubj,"gen,prop,sg"
740003,34,42,linnaosa,gen,Etenduses mängivad Põhja-Tallinna linnaosa kolme kooli õpilased .,nsubj,"com,gen,sg"
806790,0,5,Golfi,gen,"Golfi mängib ka aeg-ajalt , kuid see kuulub pigem seltskondliku suhtlemise juurde .",nsubj,"gen,prop,sg"
819226,35,42,Lemsalu,gen,"Bordeauxs peetud kohtumises mängis Lemsalu kogu kolmveerandtunni , Hohlov-Simson kümme minutit vähem .",nsubj,"gen,prop,sg"
854547,0,9,Baltiiski,gen,Baltiiski Dom mängib Tallinnas,nsubj,"gen,prop,sg"
987804,0,11,Komissarovi,gen,"Komissarovi "" Tanja "" mängib tüüpidel , mida nõukogude filmid kümnendeid tirazheerisid .",nsubj,"gen,prop,sg"
1117756,14,19,Tätte,gen,Poissi mängib Tätte ise ja lavastab Jaanus Rohumaa .,nsubj,"gen,prop,sg"
1386522,29,36,Pireuse,gen,Teises poolfinaalis mängivad Pireuse Olympiakos ja Saloniki PAOK .,nsubj,"gen,prop,sg"
1420871,82,88,Odense,gen,"Rooba , kelle Midtylland eelmisel nädalal lõplikult FC Floralt ära ostis , mängis Odense vastu terve kohtumise .",nsubj,"gen,prop,sg"
1707910,20,26,Queeni,gen,"Praegu mängib autos Queeni "" Princes of the Universe .",nsubj,"gen,prop,sg"
1776085,19,23,Raja,gen,"Kaotusseisu jäänud Raja mängis hästi ja avaldas brasiillastele tugevat survet , kuni itaallasest kohtunik kinkis Corinthiansile teise värava .",nsubj,"com,gen,sg"
1809841,12,20,turniiri,gen,Kuuekesi ju turniiri ei mängi .,nsubj,"com,gen,sg"
2043111,114,121,Zürichi,gen,"Euroopa Jalgpalliliit ei rahuldanud UEFA sarjast kõrvaldatud Fiorentina kaebust , seega mängivad kolmandas ringis Zürichi Grasshoppers - Bordeaux' Girondins .",nsubj,"gen,prop,sg"
2098334,4,8,mina,gen,"Kui mina väiksena palli mängisin , polnud jalgpall üldse popp .",nsubj,"com,gen,sg"
2236087,115,122,Brechti,gen,"VAT Teater tähistab täna rahvusvahelist laste- ja noorteteatrite päeva külalisetendustega Stockholmis , kus mängib Brechti "" Lendu üle ookeani "" .",nsubj,"gen,prop,sg"
2279565,23,32,Robinsoni,gen,Lisaks temale mängisid Robinsoni ka Jerry Hall ja Linda Gray .,nsubj,"gen,prop,sg"
2372812,36,44,Tšehhovi,gen,"Pioneeride maja teatriringis mängis Tšehhovi "" Kirsiaias "" ja Gogoli "" Revidendis "" .",nsubj,"gen,prop,sg"
2701927,41,47,Levski,gen,"Kuigi vastased on nimekad - mullu mängis Levski Meistrite liigas ning jäi nelja võidu ja kuue kaotusega napilt play-off-mängudest eemale - , loodab Keel , et Selveri eurosari ei piirdu kahe kohtumisega .",nsubj,"gen,prop,sg"
2733900,130,139,naiskonda,adit,"Põhiturniiril mängitakse omavahel läbi kaks ringi - võõrsil-kodus , misjärel turniiritabelis reastunud kaks paremat Eesti ja Läti naiskonda mängivad omavahel võitja selgitamiseks kahepäevase Final Four turniiri .",nsubj,"adit,com,sg"
2972813,63,71,päritolu,gen,"Peaosa selles ajaloosündmusi taasloovas suurteoses mängib iiri päritolu Colin Farrell , kelle dramaatilist etteastet sai näha ka Eestis jooksnud filmis "" Telefoniputka "" .",nsubj,"com,gen,sg"
2998770,30,35,paari,gen,Maailmaliiga avaringi kaheksa paari mängivad laupäeval ja pühapäeval .,nsubj,"card,gen,l,sg"
3015846,0,11,Paarismängu,gen,"Paarismängu Kanepi Austraalia lahtistel ei mängi , sest edetabelikoht seda ei võimalda .",nsubj,"com,gen,sg"
3016356,32,40,pearolli,gen,"Ka viimase värava sünnil mängis pearolli Beckham , kes tegi 62. minutil kauge ent supertäpse tsenderduse otse Eesti värava ette .",nsubj,"com,gen,sg"
3078654,24,30,Brandi,gen,"Möödunud nädalal mängis Brandi Las Vegas'e ITF turniiril , kus kvalifikatsiooni avaringis alistas Ashley Weinhold'i ( USA ) 6 : 1 , 6 : 2 , kuid teises andis loobumisvõidu Ksenja Milevskaja'le ( Valgevene ) .",nsubj,"gen,prop,sg"
3120883,24,32,Nõmmsalu,gen,Eelmisel hooajal mängis Nõmmsalu mäletatavasti Kaarel Kaisiga ja Arak Esnaga .,nsubj,"com,gen,sg"
3429891,7,12,filmi,gen,"Üle 60 filmi lavastaja Lumet on kolmes filmis ka mänginud , viimati tänavu valminud Jonat-han Demme'i "" Mandžuuria kandidaadis "" .",nsubj,"com,gen,sg"
3448031,118,123,bassi,gen,"Vahepeal lõpetasin punkar olemise ära ja Pathique'iga ( Anti Pathique , Vennaskonnas kitarri mänginud , praegu mängib bassi ) mõtlesime , et me oleme nüüd rokkerid .",nsubj,"com,gen,sg"
3487753,43,48,Laupa,adit,"Esinumbrina mängib ainsana WTA punkte omav Laupa , ülejäänud tennisistide paigutamisel kasutas naiskonna treener-kapten Alo Ojassalu teatud kavalust .",nsubj,"adit,com,sg"
3526354,52,60,süsteemi,gen,""" Teise poolaja kümnenda minutini mängisid leedukad süsteemi kolm-kolm .",nsubj,"com,gen,sg"
3548769,115,122,maailma,gen,"ürituse korraldusse on kaasatud ka Rahvusvaheline Jalgpalliliit ( FIFA ) - 9. detsember on nimetatud päevaks , mil maailma mängib jalgpalli ( The Day the World Played Football ) .",nsubj,"com,gen,sg"
3797695,57,62,Bachi,gen,"Ta annab veidi pikema kui tunnise kontserdi , kus mängib Bachi , Chopini , Rahmaninovi ja Bach-Busoni .",nsubj,"gen,prop,sg"
3835856,63,69,Tšehhi,gen,Seega mängivad 13. kohale Sloveenia ja Austria ning 15. kohale Tšehhi ja Venemaa .,nsubj,"gen,prop,sg"
3998404,33,37,Kati,gen,"Ent selle esimeses geimis mängis Kati nagu õpiku põhjal , esitas oma parimat sulgpalli , "" kiitis Siliksaar .",nsubj,"gen,prop,sg"
4034318,45,50,Marti,adit,"Klaveri taga on Jürmo Eespere , bassi mängib Marti Tärn ja löökpille Tanel Ruben .",nsubj,"adit,com,sg"
4095320,28,35,Filippi,adit,"Sel külalisetendusel mängis Filippi ehk "" soldatit "" Indrek Saar .",nsubj,"adit,prop,sg"
4211848,29,36,Pireuse,gen,"See-eest on edukalt mänginud Pireuse Olympiakos , kes sai edasi oma grupi viiendana .",nsubj,"gen,prop,sg"
4562408,21,27,Viimsi,gen,Põhiturniiril mängis Viimsi Oskariga 1 : 1.,nsubj,"gen,prop,sg"
4855467,0,12,Tšeljabinski,gen,Tšeljabinski Zeniit mängib Venemaa meistrivõistlustel teises liigas .,nsubj,"gen,prop,sg"
5069322,25,32,Quake'i,gen,"Teet tegi , nagu mängiks Quake'i , ja politsei tegi paar pilti nii Teedu näost kui ka Teedu asendist arvuti taga .",nsubj,"gen,prop,sg"
5412249,67,72,tiimi,adit,Harlem Globetrottersi etendustel on kaks varianti : kas trupi kaks tiimi mängivad omavahel või võisteldakse mõne vastasega .,nsubj,"adit,com,sg"
5509478,17,21,mina,gen,"Muidu mängiks ju mina NBAs , mitte tema .",nsubj,"com,gen,sg"
5862516,16,25,Sibeliuse,gen,"Orkester mängis Sibeliuse südamlikku "" Andante Festivot "" tormilise aplausi saatel , mis pidi selgesti Soome kostma .",nsubj,"gen,prop,sg"
6187436,23,31,Nowitzki,gen,Näiteks Saksamaa - kui Nowitzki ei mängiks - oleks mugavam vastane .,nsubj,"gen,prop,sg"
6640128,2,7,Kihnu,gen,""" Kihnu Jõnni "" paar ei mänginud halvasti .",nsubj,"gen,prop,sg"
6744847,104,114,akordioni-,gen,"Sel aastal alustas Viive Andersoo juhatusel tegevust ka õpilaste rahvamuusikaansambel , milles mängivad akordioni- , viiuli- ja plokkflöödiõpilased .",nsubj,"com,gen,sg"
6758409,20,31,Pogrebinski,adit,"Peterburis äri ajav Pogrebinski mullu kõrgemal tasemel ei mänginudki , vaid osales linna meistrivõistlustel .",nsubj,"adit,prop,sg"
6760384,28,33,Nõmme,gen,"Mängib III liiga meeskonnas Nõmme Kalju , olles ühtlasi abitreener .",nsubj,"gen,prop,sg"
6760404,36,45,jalgpalli,gen,"Erki Vapper : tegeleb kütuseäriga , jalgpalli mängib IV liigas Concordia eest .",nsubj,"com,gen,sg"
6779030,8,14,Spursi,adit,Nüüd on Spursi oma mees Tony Parker kahel korral kolmest Kiddi üle mänginud ja Spursi finaalseerias New Jersey Netsi vastu 2 : 1 juhtima vedanud .,nsubj,"adit,prop,sg"
6838256,34,39,Antti,gen,Teisel veerandajal mängisid hästi Antti Vasar ja Toomas Kandimaa ning korraks oldi viigile väga lähedal – 25 : 26.,nsubj,"gen,prop,sg"
6934936,35,38,isa,gen,"Kui laps õhtul koju jõuab , mängib isa squahi või saabub kontorist alles siis , kui võsuke juba voodis on .",nsubj,"com,gen,sg"
7181805,68,73,Pauli,gen,"( Kahe näitemängu peategelaste samanimelisus + asjaolu , et mõlemat Pauli mängib Guido Kangur , ei jäta kahtlustki , et paralleelsus on taotluslik . )",nsubj,"gen,prop,sg"
7259143,60,69,Tshehhovi,gen,"Mõtlesin , et sellise habeme ja juustepuhma tagant ei mängi Tshehhovi Firssi ka kõige parem näitleja - me lihtsalt ei näe paljunäinud , elukogenud Firssi nägu , ei tõmblusi , hüsteeriat ega muud .",nsubj,"gen,prop,sg"
7271514,41,51,Piirilinna,gen,Rahva kogunemise ajal mängis vestibüülis Piirilinna Bigbänd .,nsubj,"com,gen,sg"
7417454,21,29,Prince'i,gen,"Steakhouse'is mängib Prince'i "" Sexy MF "" .",nsubj,"gen,prop,sg"
7792005,64,68,Roni,,"Mulle meenub Washingtonis kuuldud Reprazenti  soundcheck  , kus Roni trummi mängis .",nsubj,"aux,indic,neg,pres,ps"
7832354,53,66,rahvastepalli,gen,"Kord hakkasin Politseiaias vaatama , kuidas suuremad rahvastepalli mängisid .",nsubj,"com,gen,sg"
7863269,14,23,Hermaküla,gen,"Lõpuks mängis Hermaküla Oksa suurepäraselt , aga oli kohti , kus ma tundsin , et mängin ( tunnetan ) siiski Hermakülast paremini .",nsubj,"gen,prop,sg"
8116213,0,4,Jani,gen,"Jani Volaneni Hamlet mängib sarnaselt Tallinnas Theatrumis näidatuga hullusele , mis sündinud tänapäeva suurtest väär-tõdedest .",nsubj,"gen,prop,sg"
8167431,25,32,Quake'i,gen,"Teet tegi , nagu mängiks Quake'i , ja politsei tegi paar pilti nii Teedu näost kui ka Teedu asendist arvuti taga .",nsubj,"gen,prop,sg"
8190158,42,51,Tõnissoni,gen,Arvo Kruusemendi “ Kevade ” filmis mängib Tõnissoni  Ain Lutsepp  .,nsubj,"gen,prop,sg"
8354976,0,5,Volle,gen,Volle ja Fortuuna Loto mängivad neljanda mängu igal juhul ( Viljandis ) .,nsubj,"gen,prop,sg"
8446224,20,25,Marti,adit,"Meeskonnas mängisid Marti Lasn ( tegi lõppenud hooajal kaasa KK Tartu meeskonnas , kuid töötab EPMÜ loomakliiniku peaveterinaararstina ) , Simmo Parts , Pelle Raid , Ott Kukkes , Tanel Aljaste , Tanel Eilman , Aivo Purm , Imre Ojamaa ja Jaanus Tuhkanen .",nsubj,"adit,com,sg"
8460821,31,36,Kaari,gen,Koos oma tütre Janikaga mängib Kaari Sillamaa ansamblis The Names .,nsubj,"gen,prop,sg"
8519829,21,26,Lille,gen,"TÜ-l mängisid hästi  Lille Kõiv  ja põhinaiskonda mittekuuluv  Mari Saarniit  , kellel pikkust 180 cm .",nsubj,"gen,prop,sg"
8519829,63,67,Mari,gen,"TÜ-l mängisid hästi  Lille Kõiv  ja põhinaiskonda mittekuuluv  Mari Saarniit  , kellel pikkust 180 cm .",nsubj,"com,gen,sg"
8673213,0,5,Lauri,gen,Lauri Väinmaa mängis Estonia klaveril Beethoveni viienda ja Peep Lassmann Steinway & Sonsi uuel pillil Tshaikovski esimese klaverikontserdi .,nsubj,"gen,prop,sg"
8674215,16,21,Marti,adit,"Hästi mängis ka Marti Lasn , kelle kaheksast viskest jõudsid sihile kuus .",nsubj,"adit,com,sg"
9037061,50,59,korvpalli,gen,"Kasvu pärast küsitakse mult sageli , et noh , kas korvpalli ka mängid .",nsubj,"com,gen,sg"
9313478,21,29,Gabrieli,gen,"Nagu öeldud , mängib Gabrieli Raivo E. Tamm , Agnest Katariina Lauk-Tamm , teist rezhissööri Siimu Jaan Rekkor , operaator Ruudit Rein Oja , pürotehnik Maitu Guido Kangur , klapitüdruk Maiet Merle Palmiste ja Peeter Jakobit ehk Ivot Peeter Jakobi .",nsubj,"gen,prop,sg"
9446165,40,50,Clevelandi,gen,"NBA Idakonverentsi Keskdivisjonis , kus Clevelandi Cavaliers mängib , on võiduprotsendiga 70,3 ( 26 : 11 ) liidrikohal Indiana Pacers , järgneb Chicago Bulls 70ga ( 28 : 12 ) .",nsubj,"gen,prop,sg"
9475466,30,35,Leili,gen,"Esimese partii Elistas mängis Leili Pärnpuu , kes viigistas .",nsubj,"com,gen,sg"
9502457,16,22,Shorti,gen,"Niimoodi mängis Shorti vastu Moskva maleolümpial Kasparov , teisi jätke nagu 6.",nsubj,"gen,prop,sg"
9619986,15,20,Laari,gen,Eensalu mängis Laari väga hästi ja teda on muidugi ka väga hea teha .,nsubj,"gen,prop,sg"
9670617,14,21,Hodge'i,gen,"Muuseas - kui Hodge'i mängib Marko Matvere , on temas enam vaoshoitud loodusteadlast , enesekindlat , aga enesele mitte ligi laskvat .",nsubj,"gen,prop,sg"
9688932,32,41,miljonäri,gen,Selle eest kallis Norra sadamas miljonäri ei mängi .,nsubj,"com,gen,sg"
9798328,31,39,Ülenurme,gen,"Täna  mängivad kell 18 Kambjas Ülenurme - Tartu vald II , tund aega hiljem Termeco ja Tartu maavalitsus .",nsubj,"gen,prop,sg"
9935357,36,41,Pelle,gen,"Silmapaistvalt mängis kogu turniiri Pelle Raid , eriti oli ta hoos finaalmängus .",nsubj,"gen,prop,sg"
10264344,21,26,saksi,,"Ei , ma ei tea , kas saksi mängib Candy ning vististi ei või Candyt sarjas ka näha , kuid palju ühist on neil ometi .",nsubj,
10308441,0,8,Ülenurme,gen,Ülenurme mängib ja laulab .,nsubj,"gen,prop,sg"
10329012,25,33,Ülenurme,gen,"Esimeses liigas mängivad Ülenurme , Nõo , AS Rostra , Tartu vald , Rannu ja Elva .",nsubj,"gen,prop,sg"
10365241,0,7,Pereisa,gen,"Pereisa Tobias ( Lauri Nebel ) mängib golfi ja käib klubis , võibolla ka naiseõe magamistoas ning üritab mitte vaadata silma oma neljandat korda abielu lahutavale tütrele .",nsubj,"com,gen,sg"
10527066,0,7,Pereisa,gen,"Pereisa Tobias (  Lauri Nebel  ) mängib golfi , käib klubis ja võibolla ka naiseõe magamistoas , ent üritab piinlikult mitte vaadata silma oma neljandat korda abielu lahutavale tütrele .",nsubj,"com,gen,sg"
11004106,15,24,korvpalli,gen,Lõpmatuseni ju korvpalli ei mängi . »,nsubj,"com,gen,sg"
11073178,0,8,Unelaulu,gen,"Unelaulu Ain tütrele ei mängi , aga pilliloo pühendas talle küll .",nsubj,"gen,prop,sg"
11771184,17,21,mina,gen,"Muidu mängiks ju mina NBAs , mitte tema .",nsubj,"com,gen,sg"
11883915,0,9,Jalgpalli,gen,Jalgpalli aga põranda all ei mängi .,nsubj,"com,gen,sg"
11935702,13,18,Harju,gen,"« Kord , kui Harju mäel mängisime , oli müts kaugemal .",nsubj,"gen,prop,sg"
11961003,22,29,Jõgioja,gen,Sissesaamiseks mängis Jõgioja Liszti ja Chopini .,nsubj,"gen,prop,sg"
11961003,30,36,Liszti,gen,Sissesaamiseks mängis Jõgioja Liszti ja Chopini .,nsubj,"gen,prop,sg"
12033105,80,86,Tootsi,gen,"Ja estraaditeatri Joller estraadietendusest « Phaunwere nokkijad » , kus mängib Tootsi ( ! ) .",nsubj,"gen,prop,sg"
12053274,14,17,abi,gen,"« Ilmselt oli abi kogemustest olen mänginud ja võitnud finaalis Venemaa ja Valgevene meistriliigas , lisaks pallinud tugevas Türgi liigas .",nsubj,"com,gen,sg"
12145056,79,84,Nõmme,gen,"Staadionil olen vaadanud Eesti ja Läti mängu ja issiga käime vaatamas , kuidas Nõmme mängib .",nsubj,"gen,prop,sg"
12208852,23,28,Maimu,gen,Ilmeka episoodi mängib Maimu Pajusaar iseteadva Emmyna .,nsubj,"com,gen,sg"
12341163,0,9,Niemineni,gen,Niemineni ja Irdoja mängisid tennisekeskuse avamise puhul mõnesaja kutsutud külalise ees ühe profiseti ehk kaheksa geimivõiduni .,nsubj,"gen,prop,sg"
12624826,75,82,A-liiga,gen,"Esmalt mängitakse mõlemas liigas kaheringiline turniir , seejärel mängivad A-liiga 1 . ja 2 . kuld- ja hõbe ning 3 . ja 4 . pronksmedalitele .",nsubj,"com,gen,sg"
